pieza,numero,talla,tipo_linea,indice,x_cm,y_cm
MANGA,4,XXL,costura,16,-10.7318,2.7726
MANGA,4,XXL,costura,17,-10.1121,2.4313
MANGA,4,XXL,costura,18,-9.4865,2.1063
MANGA,4,XXL,costura,19,-8.8544,1.8002
MANGA,4,XXL,costura,20,-8.2154,1.5157
MANGA,4,XXL,costura,21,-7.5689,1.2553
MANGA,4,XXL,costura,22,-6.9144,1.0217
MANGA,4,XXL,costura,23,-6.2515,0.8174
MANGA,4,XXL,costura,24,-5.5799,0.6443
MANGA,4,XXL,costura,25,-4.9001,0.5002
MANGA,4,XXL,costura,26,-4.2133,0.3816
MANGA,4,XXL,costura,27,-3.5204,0.2847
MANGA,4,XXL,costura,28,-2.8224,0.2060
MANGA,4,XXL,costura,29,-2.1203,0.1418
MANGA,4,XXL,costura,30,-1.4152,0.0885
MANGA,4,XXL,costura,31,-0.7081,0.0424
MANGA,4,XXL,costura,32,0.0000,0.0000
MANGA,4,XXL,costura,33,0.6957,0.0732
MANGA,4,XXL,costura,34,1.3903,0.1501
MANGA,4,XXL,costura,35,2.0826,0.2344
MANGA,4,XXL,costura,36,2.7714,0.3299
MANGA,4,XXL,costura,37,3.4556,0.4403
MANGA,4,XXL,costura,38,4.1340,0.5693
MANGA,4,XXL,costura,39,4.8056,0.7205
MANGA,4,XXL,costura,40,5.4691,0.8978
MANGA,4,XXL,costura,41,6.1234,1.1047
MANGA,4,XXL,costura,42,6.7682,1.3415
MANGA,4,XXL,costura,43,7.4042,1.6056
MANGA,4,XXL,costura,44,8.0318,1.8940
MANGA,4,XXL,costura,45,8.6518,2.2041
MANGA,4,XXL,costura,46,9.2646,2.5328
MANGA,4,XXL,costura,47,9.8708,2.8775
MANGA,4,XXL,costura,48,10.4711,3.2353
MANGA,4,XXL,costura,49,11.0660,3.6034
MANGA,4,XXL,costura,50,11.6560,3.9788
MANGA,4,XXL,costura,51,12.2418,4.3590
MANGA,4,XXL,costura,52,12.8233,4.7428
MANGA,4,XXL,costura,53,13.4001,5.1312
MANGA,4,XXL,costura,54,13.9714,5.5251
MANGA,4,XXL,costura,55,14.5367,5.9255
MANGA,4,XXL,costura,56,15.0954,6.3332
MANGA,4,XXL,costura,57,15.6469,6.7493
MANGA,4,XXL,costura,58,16.1906,7.1746
MANGA,4,XXL,costura,59,16.7259,7.6102
MANGA,4,XXL,costura,60,17.2523,8.0569
MANGA,4,XXL,costura,61,17.7693,8.5153
MANGA,4,XXL,costura,62,18.2787,8.9835
MANGA,4,XXL,costura,63,18.7830,9.4581
MANGA,4,XXL,costura,64,19.2847,9.9360
MANGA,4,XXL,costura,65,14.0000,66.0000
MANGA,4,XXL,costura,66,-14.0000,66.0000
MANGA,4,XXL,corte,0,-14.9102,67.0000
MANGA,4,XXL,corte,1,14.9102,67.0000
MANGA,4,XXL,corte,2,20.3259,9.5466
MANGA,4,XXL,corte,3,19.4705,8.7320
MANGA,4,XXL,corte,4,18.9598,8.2512
MANGA,4,XXL,corte,5,18.4394,7.7730
MANGA,4,XXL,corte,6,17.9076,7.3015
MANGA,4,XXL,corte,7,17.3651,6.8410
MANGA,4,XXL,corte,8,16.8143,6.3929
MANGA,4,XXL,corte,9,16.2561,5.9562
MANGA,4,XXL,corte,10,15.6913,5.5301
MANGA,4,XXL,corte,11,15.1204,5.1135
MANGA,4,XXL,corte,12,14.5442,4.7054
MANGA,4,XXL,corte,13,13.9632,4.3049
MANGA,4,XXL,corte,14,13.3781,3.9108
MANGA,4,XXL,corte,15,12.7894,3.5223
MANGA,4,XXL,corte,16,12.1966,3.1376
MANGA,4,XXL,corte,17,11.5975,2.7563
MANGA,4,XXL,corte,18,10.9902,2.3806
MANGA,4,XXL,corte,19,10.3740,2.0133
MANGA,4,XXL,corte,20,9.7482,1.6575
MANGA,4,XXL,corte,21,9.1119,1.3161
MANGA,4,XXL,corte,22,8.4644,0.9923
MANGA,4,XXL,corte,23,7.8048,0.6891
MANGA,4,XXL,corte,24,7.1325,0.4100
MANGA,4,XXL,corte,25,6.4466,0.1581
MANGA,4,XXL,corte,26,5.7490,-0.0625
MANGA,4,XXL,corte,27,5.0446,-0.2507
MANGA,4,XXL,corte,28,4.3373,-0.4100
MANGA,4,XXL,corte,29,3.6286,-0.5447
MANGA,4,XXL,corte,30,2.9197,-0.6591
MANGA,4,XXL,corte,31,2.2117,-0.7572
MANGA,4,XXL,corte,32,1.5058,-0.8432
MANGA,4,XXL,corte,33,0.8031,-0.9210
MANGA,4,XXL,corte,34,0.0226,-1.0031
MANGA,4,XXL,corte,35,-0.7705,-0.9556
MANGA,4,XXL,corte,36,-1.4854,-0.9091
MANGA,4,XXL,corte,37,-2.2036,-0.8548
MANGA,4,XXL,corte,38,-2.9240,-0.7889
MANGA,4,XXL,corte,39,-3.6456,-0.7075
MANGA,4,XXL,corte,40,-4.3677,-0.6066
MANGA,4,XXL,corte,41,-5.0890,-0.4820
MANGA,4,XXL,corte,42,-5.8085,-0.3295
MANGA,4,XXL,corte,43,-6.5238,-0.1451
MANGA,4,XXL,corte,44,-7.2300,0.0725
MANGA,4,XXL,corte,45,-7.9239,0.3203
MANGA,4,XXL,corte,46,-8.6056,0.5948
MANGA,4,XXL,corte,47,-9.2758,0.8932
MANGA,4,XXL,corte,48,-9.9350,1.2124
MANGA,4,XXL,corte,49,-10.5839,1.5495
MANGA,4,XXL,corte,50,-11.2233,1.9017
MANGA,4,XXL,corte,51,-11.8539,2.2662
MANGA,4,XXL,corte,52,-12.4763,2.6403
MANGA,4,XXL,corte,53,-13.0913,3.0215
MANGA,4,XXL,corte,54,-13.7016,3.4087
MANGA,4,XXL,corte,55,-14.3089,3.8047
MANGA,4,XXL,corte,56,-14.9118,4.2128
MANGA,4,XXL,corte,57,-15.5077,4.6353
MANGA,4,XXL,corte,58,-16.0939,5.0751
MANGA,4,XXL,corte,59,-16.6678,5.5347
MANGA,4,XXL,corte,60,-17.2264,6.0167
MANGA,4,XXL,corte,61,-17.7669,6.5240
MANGA,4,XXL,corte,62,-18.2859,7.0588
MANGA,4,XXL,corte,63,-18.7769,7.6191
MANGA,4,XXL,corte,64,-19.2372,8.1940
MANGA,4,XXL,corte,65,-19.6729,8.7722
MANGA,4,XXL,corte,66,-20.3159,9.6522
MANGA,4,XXL,corte,67,-14.9102,67.0000
PUNO,5,XXL,costura,0,0.0000,0.8000
PUNO,5,XXL,costura,1,0.0154,0.6439
